=== RADIX_THRESHOLD=16384  (RADIX_THRESHOLD = 16384)  09:32 ===
FAILS: 0
   1  21504   512 |      15.5    15.5    15.6 |     20.6    20.6    20.6 |       1.33       1.33
   1  21504  2048 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   1  24576   512 |      15.2    15.1    15.4 |     20.5    20.4    20.5 |       1.34       1.35
   1  24576  2048 |      18.5    18.5    18.7 |     20.6    20.5    20.6 |       1.11       1.11
   1  32768   512 |      18.5    18.5    18.5 |     20.6    20.6    20.6 |       1.11       1.11
   1  32768  2048 |      20.6    20.6    20.7 |     20.6    20.6    20.6 |       1.00       1.00
   8  16384   512 |      15.0    14.9    15.0 |     19.1    19.1    19.4 |       1.28       1.28
   8  16384  2048 |      16.5    16.5    16.7 |     18.6    18.5    18.6 |       1.13       1.12
   8  17408   512 |      16.1    15.8    22.2 |     18.6    18.6    18.6 |       1.16       1.17
   8  17408  2048 |      16.5    16.5    16.5 |     18.7    18.6    18.7 |       1.13       1.13
   8  20480   512 |      16.5    16.4    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   8  20480  2048 |      18.5    18.5    19.9 |     22.7    22.6    27.0 |       1.22       1.22
   8  21504   512 |      16.5    16.5    16.5 |     22.6    22.6    22.6 |       1.37       1.37
   8  21504  2048 |      18.5    18.5    18.6 |     22.6    22.6    22.6 |       1.22       1.22
   8  24576   512 |      16.5    16.5    16.5 |     22.6    22.6    22.8 |       1.37       1.37
   8  24576  2048 |      18.6    18.6    18.7 |     22.6    22.6    22.6 |       1.22       1.22
   8  32768   512 |      19.2    19.1    19.4 |     22.6    22.6    22.7 |       1.18       1.18
   8  32768  2048 |      22.2    22.2    28.1 |     22.7    22.6    22.7 |       1.02       1.02
  64  16384   512 |      26.7    26.6    32.5 |     32.9    32.8    32.9 |       1.23       1.23
  64  16384  2048 |      29.7    29.6    31.0 |     32.9    32.9    39.0 |       1.11       1.11
  64  17408   512 |      27.6    27.5    27.9 |     35.2    34.9    40.7 |       1.28       1.27
  64  17408  2048 |      30.8    30.8    32.2 |     35.1    35.0    35.2 |       1.14       1.14
  64  20480   512 |      28.8    28.8    34.4 |     38.9    38.8    38.9 |       1.35       1.35
  64  20480  2048 |      32.9    32.8    32.9 |     39.4    39.3    39.4 |       1.20       1.20
  64  21504   512 |      30.8    30.7    34.6 |     39.8    39.7    43.0 |       1.30       1.29
  64  21504  2048 |      34.9    34.9    41.0 |     43.1    43.1    43.2 |       1.24       1.24
  64  24576   512 |      30.8    30.8    30.9 |     66.3    65.9    66.3 |       2.15       2.14
  64  24576  2048 |      36.9    36.9    37.0 |     67.7    67.7    67.7 |       1.83       1.83
  64  32768   512 |      49.3    49.2    57.5 |     75.9    75.9    79.9 |       1.54       1.54
  64  32768  2048 |      57.4    57.4    62.4 |     78.3    77.9    83.9 |       1.36       1.36
== ALL DONE == 09:33
